MoveID	CanUseMove	Type	Quality	Category	Power	Accuracy	PP	Priority	HitMax	HitMin	Inflict	CritStage	Flinch	EffectSequence	Recoil	RawHealing	RawTarget	StatAmps	Affinity	FlagMakesContact	FlagCharge	FlagRecharge	FlagProtect	FlagReflectable	FlagSnatch	FlagMirror	FlagPunch	FlagSound	FlagDance	FlagGravity	FlagDefrost	FlagDistanceTriple	FlagHeal	FlagIgnoreSubstitute	FlagFailSkyBattle	FlagAnimateAlly	FlagMetronome	FlagFailEncore	FlagFailMeFirst	FlagFutureAttack	FlagPressure	FlagCombo	FlagNoSleepTalk	FlagNoAssist	FlagFailCopycat	FlagFailMimic	FlagFailInstruct	FlagPowder	FlagBite	FlagBullet	FlagNoMultiHit	FlagNoEffectiveness	FlagSheerForce	FlagSlicing	FlagWind	Unknown56	Unknown57	Unknown58	Unknown59	Unknown60	Unused61	Unused62	Unused63	Unused64	Unused65	Unused66	Unused67	Unused68	Unused69	Unused70	FlagCantUseTwice	FlagNoSketch
204	True	17	2	0	0	100	20	0	0	0	0|0|0|0|0	0	0	58	0	0	0	1|-2|0|0|0|0|0|0|0	Attack	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
205	True	5	0	1	30	90	20	0	0	0	0|0|0|0|0	0	0	117	0	0	0	0|0|0|0|0|0|0|0|0	Strong	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
206	True	0	0	1	40	100	40	0	0	0	0|0|0|0|0	0	0	101	0	0	0	0|0|0|0|0|0|0|0|0	Strong	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
207	True	0	5	0	0	85	15	0	0	0	6|0|2|2|5	0	0	118	0	0	0	1|2|0|0|0|0|0|0|0	Self	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
208	True	0	3	0	0	101	5	0	0	0	0|0|0|0|0	0	0	32	0	50	7	0|0|0|0|0|0|0|0|0	Strong	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
209	True	12	4	1	65	100	20	0	0	0	1|30|1|0|0	0	0	6	0	0	0	0|0|0|0|0|0|0|0|0	Strong	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
210	True	6	0	1	40	95	20	0	0	0	0|0|0|0|0	0	0	119	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
211	True	8	7	1	70	90	25	0	0	0	0|0|0|0|0	0	0	138	0	0	0	2|1|10|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
212	True	0	13	0	0	101	5	0	0	0	0|0|0|0|0	0	0	106	0	0	0	0|0|0|0|0|0|0|0|0	Self	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
213	True	0	1	0	0	100	15	0	0	0	7|0|3|0|0	0	0	120	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	True	False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
214	True	0	13	0	0	101	10	0	0	0	0|0|0|0|0	0	0	97	0	0	7	0|0|0|0|0|0|0|0|0	Self	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
215	True	0	13	0	0	101	5	0	0	0	0|0|0|0|0	0	0	102	0	0	6	0|0|0|0|0|0|0|0|0	Attack	False	False	False	False	False	True	False	False	True	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
216	False	0	0	1	1	100	20	0	0	0	0|0|0|0|0	0	0	121	0	0	0	0|0|0|0|0|0|0|0|0	None	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
217	True	0	0	1	1	90	15	0	0	0	0|0|0|0|0	0	0	122	0	0	0	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
218	False	0	0	1	1	100	20	0	0	0	0|0|0|0|0	0	0	123	0	0	0	0|0|0|0|0|0|0|0|0	None	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
219	True	0	11	0	0	101	25	0	0	0	0|0|0|0|0	0	0	124	0	0	12	0|0|0|0|0|0|0|0|0	Self	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
220	True	0	13	0	0	101	20	0	0	0	0|0|0|0|0	0	0	91	0	0	0	0|0|0|0|0|0|0|0|0	Self	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
221	True	9	4	1	100	95	5	0	0	0	4|50|1|0|0	0	0	125	0	0	0	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
222	False	4	0	1	1	100	30	0	0	0	0|0|0|0|0	0	0	126	0	0	4	0|0|0|0|0|0|0|0|0	None	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
223	True	1	4	1	100	50	5	0	0	0	6|100|2|2|5	0	0	76	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False
224	True	6	0	1	120	85	10	0	0	0	0|0|0|0|0	0	0	0	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
225	True	15	4	2	60	100	20	0	0	0	1|30|1|0|0	0	0	6	0	0	0	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
226	True	0	13	0	0	101	40	0	0	0	0|0|0|0|0	0	0	127	0	0	7	0|0|0|0|0|0|0|0|0	Self	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
227	True	0	13	0	0	100	5	0	0	0	0|0|0|0|0	0	0	90	0	0	0	0|0|0|0|0|0|0|0|0	Support	False	False	False	True	True	False	True	False	False	False	False	False	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
228	False	16	0	1	40	100	20	0	0	0	0|0|0|0|0	0	0	128	0	0	0	0|0|0|0|0|0|0|0|0	None	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
229	True	0	7	1	50	100	40	0	0	0	0|0|0|0|0	0	0	129	0	0	0	5|1|100|0|0|0|0|0|0	Strong	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
230	True	0	2	0	0	100	20	0	0	0	0|0|0|0|0	0	0	64	0	0	5	7|-2|0|0|0|0|0|0|0	Self	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
231	True	8	6	1	100	75	15	0	0	0	0|0|0|0|0	0	0	69	0	0	0	2|-1|30|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False
232	True	8	7	1	50	95	35	0	0	0	0|0|0|0|0	0	0	139	0	0	0	1|1|10|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
233	False	1	0	1	70	101	10	-1	0	0	0|0|0|0|0	0	0	78	0	0	0	0|0|0|0|0|0|0|0|0	None	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
234	True	0	3	0	0	101	5	0	0	0	0|0|0|0|0	0	0	132	0	50	7	0|0|0|0|0|0|0|0|0	Strong	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
235	True	11	3	0	0	101	5	0	0	0	0|0|0|0|0	0	0	132	0	50	7	0|0|0|0|0|0|0|0|0	Strong	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
236	True	17	3	0	0	101	5	0	0	0	0|0|0|0|0	0	0	132	0	50	7	0|0|0|0|0|0|0|0|0	Strong	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
237	False	0	0	2	60	100	15	0	0	0	0|0|0|0|0	0	0	135	0	0	0	0|0|0|0|0|0|0|0|0	None	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
238	True	1	0	1	100	80	5	0	0	0	0|0|0|0|0	1	0	43	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
239	True	15	0	2	40	100	20	0	0	0	0|0|0|0|0	0	20	146	0	0	5	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
240	True	10	10	0	0	101	5	0	0	0	0|0|0|0|0	0	0	136	0	0	10	0|0|0|0|0|0|0|0|0	Attack	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
